2024-02-25 14:37:03,530: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-25 14:37:04,572: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-25 14:37:04,572: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-25 14:37:04,573: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-25 14:37:04,574: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-25 14:37:04,575: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-25 14:37:04[0m
2024-02-25 14:37:04,575: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 14:37:04,587: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 14:37:07,370: root: INFO: [32mNew market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-02-25 14:37:07,375: root: INFO: [34mTrading iteration ended at 2024-02-25 14:37:07[0m
2024-02-25 14:37:07,375: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-25 14:37:07,375: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 14:37:07,376: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 14:37:07,380: root: INFO: market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-25 14:37:07,380: root: INFO: market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-25 14:37:07,380: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-02-25 14:37:07,381: root: INFO: market order of | 10 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-25 14:37:07,386: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 14:37:07,387: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-25 14:37:07,387: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-25 14:37:07,389: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-25 14:37:07,389: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-25 14:37:07,389: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 14:37:07,389: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 14:37:07,393: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-25 14:37:07,393: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 14:37:07,394: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 14:37:07,396: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-25 14:37:07,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
